"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008380","BP","GO:0008380","RNA splicing","55/256","482/18805",0.114107883817427,8.38202638744813,19.2879323835748,5.90757967167336e-35,1.12597767560087e-31,1.00519213722447e-31,"HNRNPA2B1/DHX9/KHSRP/HNRNPK/HNRNPU/HNRNPH1/SNRNP200/NCL/DDX17/DDX39B/HNRNPR/DDX5/SRRM2/SYNCRIP/HNRNPC/HNRNPUL2/DHX15/SF3B2/YBX1/DDX1/SF3B3/EIF4A3/HNRNPUL1/THRAP3/CCAR2/ALYREF/EFTUD2/U2AF2/SF3A1/PUF60/RBM4/RBM39/SART3/SRSF10/SNRPD3/HNRNPLL/SRSF6/SART1/NUP98/POLR2A/SNRPA1/SF3A3/RBM10/LUC7L3/SON/ZNF326/MAGOHB/PRPF4/SRSF5/TRA2A/SNRPD1/SF3B4/SRSF11/SF3B5/SNRPE",55
"GO:0000375","BP","GO:0000375","RNA splicing, via transesterification reactions","48/256","340/18805",0.141176470588235,10.3704044117647,20.4836803773801,8.3436656213477e-35,1.12597767560087e-31,1.00519213722447e-31,"HNRNPA2B1/DHX9/KHSRP/HNRNPK/HNRNPU/HNRNPH1/SNRNP200/NCL/DDX17/DDX39B/HNRNPR/DDX5/SRRM2/SYNCRIP/HNRNPC/HNRNPUL2/DHX15/SF3B2/DDX1/SF3B3/EIF4A3/HNRNPUL1/THRAP3/EFTUD2/U2AF2/SF3A1/PUF60/RBM4/RBM39/SART3/SRSF10/SNRPD3/SRSF6/SART1/NUP98/SNRPA1/SF3A3/RBM10/LUC7L3/SON/MAGOHB/PRPF4/SRSF5/TRA2A/SNRPD1/SF3B4/SF3B5/SNRPE",48
"GO:0000377","BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","47/256","336/18805",0.139880952380952,10.2752394903274,20.1538458951158,6.8797828375234e-34,4.64213346961891e-31,4.14416392502396e-31,"HNRNPA2B1/DHX9/HNRNPK/HNRNPU/HNRNPH1/SNRNP200/NCL/DDX17/DDX39B/HNRNPR/DDX5/SRRM2/SYNCRIP/HNRNPC/HNRNPUL2/DHX15/SF3B2/DDX1/SF3B3/EIF4A3/HNRNPUL1/THRAP3/EFTUD2/U2AF2/SF3A1/PUF60/RBM4/RBM39/SART3/SRSF10/SNRPD3/SRSF6/SART1/NUP98/SNRPA1/SF3A3/RBM10/LUC7L3/SON/MAGOHB/PRPF4/SRSF5/TRA2A/SNRPD1/SF3B4/SF3B5/SNRPE",47
"GO:0000398","BP","GO:0000398","mRNA splicing, via spliceosome","47/256","336/18805",0.139880952380952,10.2752394903274,20.1538458951158,6.8797828375234e-34,4.64213346961891e-31,4.14416392502396e-31,"HNRNPA2B1/DHX9/HNRNPK/HNRNPU/HNRNPH1/SNRNP200/NCL/DDX17/DDX39B/HNRNPR/DDX5/SRRM2/SYNCRIP/HNRNPC/HNRNPUL2/DHX15/SF3B2/DDX1/SF3B3/EIF4A3/HNRNPUL1/THRAP3/EFTUD2/U2AF2/SF3A1/PUF60/RBM4/RBM39/SART3/SRSF10/SNRPD3/SRSF6/SART1/NUP98/SNRPA1/SF3A3/RBM10/LUC7L3/SON/MAGOHB/PRPF4/SRSF5/TRA2A/SNRPD1/SF3B4/SF3B5/SNRPE",47
"GO:0006403","BP","GO:0006403","RNA localization","31/256","206/18805",0.150485436893204,11.054213440534,17.0459718493243,1.71039713884034e-23,9.23272375546015e-21,8.24231379116955e-21,"HNRNPA2B1/DHX9/KHSRP/HNRNPU/RUVBL2/DDX39B/TPR/LRPPRC/YBX1/RUVBL1/XPO1/EIF4A3/ALYREF/CAPRIN1/SARNP/FBL/NOP58/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RFTN2/RAE1/NUP205/RANBP2/NUP160/TOMM20",31
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis","41/256","494/18805",0.0829959514170041,6.09663619686235,13.4857756593603,9.58886267553045e-21,4.31339006020945e-18,3.85068537969986e-18,"PRKDC/DHX9/SNRNP200/DDX17/RUVBL2/DDX39B/RPSA/SF3B2/RUVBL1/XPO1/DDX1/SF3B3/EIF4A3/U2AF2/SF3A1/PUF60/EIF4H/NOP56/SART3/SRSF10/FBL/NOP58/SNRPD3/EIF3F/SRSF6/EIF5B/PELP1/SART1/SNRPA1/SF3A3/RBM10/LUC7L3/TRMT112/NUP88/SRSF5/SNRPD1/SF3B4/SF3B5/SNRPE/EIF3K/GAR1",41
"GO:0022618","BP","GO:0022618","protein-RNA complex assembly","29/256","228/18805",0.12719298245614,9.3432188870614,14.8901174657886,6.08945834041894e-20,2.34792115154153e-17,2.09605566033368e-17,"PRKDC/DHX9/SNRNP200/RUVBL2/DDX39B/RPSA/SF3B2/RUVBL1/DDX1/SF3B3/U2AF2/SF3A1/PUF60/EIF4H/SART3/SRSF10/SNRPD3/EIF3F/SRSF6/SART1/SNRPA1/SF3A3/LUC7L3/SRSF5/SNRPD1/SF3B4/SF3B5/SNRPE/EIF3K",29
"GO:0071826","BP","GO:0071826","protein-RNA complex organization","29/256","237/18805",0.122362869198312,8.98841310654008,14.5390817377214,1.81085274265458e-19,6.1093644405309e-17,5.45400253675835e-17,"PRKDC/DHX9/SNRNP200/RUVBL2/DDX39B/RPSA/SF3B2/RUVBL1/DDX1/SF3B3/U2AF2/SF3A1/PUF60/EIF4H/SART3/SRSF10/SNRPD3/EIF3F/SRSF6/SART1/SNRPA1/SF3A3/LUC7L3/SRSF5/SNRPD1/SF3B4/SF3B5/SNRPE/EIF3K",29
"GO:0050657","BP","GO:0050657","nucleic acid transport","25/256","165/18805",0.151515151515152,11.129853219697,15.3534869410616,3.30825771370394e-19,8.92898756928692e-17,7.97115990175612e-17,"HNRNPA2B1/DHX9/KHSRP/DDX39B/TPR/LRPPRC/YBX1/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RFTN2/RAE1/NUP205/RANBP2/NUP160/TOMM20",25
"GO:0050658","BP","GO:0050658","RNA transport","25/256","165/18805",0.151515151515152,11.129853219697,15.3534869410616,3.30825771370394e-19,8.92898756928692e-17,7.97115990175612e-17,"HNRNPA2B1/DHX9/KHSRP/DDX39B/TPR/LRPPRC/YBX1/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RFTN2/RAE1/NUP205/RANBP2/NUP160/TOMM20",25
"GO:0051236","BP","GO:0051236","establishment of RNA localization","25/256","168/18805",0.148809523809524,10.9311058407738,15.1896966926235,5.19178926991878e-19,1.27387629450098e-16,1.13722541998508e-16,"HNRNPA2B1/DHX9/KHSRP/DDX39B/TPR/LRPPRC/YBX1/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RFTN2/RAE1/NUP205/RANBP2/NUP160/TOMM20",25
"GO:0051028","BP","GO:0051028","mRNA transport","22/256","136/18805",0.161764705882353,11.8827550551471,14.9634809125552,1.15340803740479e-17,2.59420691079626e-15,2.31592192773645e-15,"HNRNPA2B1/DHX9/KHSRP/DDX39B/TPR/LRPPRC/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RAE1/NUP205/RANBP2/NUP160",22
"GO:0000245","BP","GO:0000245","spliceosomal complex assembly","19/256","96/18805",0.197916666666667,14.5383707682292,15.6228975946108,3.96117533671501e-17,8.22400941061063e-15,7.34180594796815e-15,"SNRNP200/DDX39B/SF3B2/DDX1/SF3B3/U2AF2/SF3A1/PUF60/SRSF10/SNRPD3/SRSF6/SNRPA1/SF3A3/LUC7L3/SRSF5/SNRPD1/SF3B4/SF3B5/SNRPE",19
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","30/256","340/18805",0.0882352941176471,6.48150275735294,11.9825511829963,4.19072945618306e-16,7.54051920149206e-14,6.73163489487932e-14,"FLNA/HNRNPA2B1/DHX9/TRIM28/HSPA9/DDX39B/TPR/PPP1CC/ELAVL1/XPO1/IPO7/EIF4A3/ALYREF/RBM4/MAVS/SARNP/NUP93/DDX19B/NUP98/NUP214/RBM10/NUP133/MAGOHB/NUP88/FBXO22/NUP35/RAE1/NUP205/RANBP2/NUP160",30
"GO:0051169","BP","GO:0051169","nuclear transport","30/256","340/18805",0.0882352941176471,6.48150275735294,11.9825511829963,4.19072945618306e-16,7.54051920149206e-14,6.73163489487932e-14,"FLNA/HNRNPA2B1/DHX9/TRIM28/HSPA9/DDX39B/TPR/PPP1CC/ELAVL1/XPO1/IPO7/EIF4A3/ALYREF/RBM4/MAVS/SARNP/NUP93/DDX19B/NUP98/NUP214/RBM10/NUP133/MAGOHB/NUP88/FBXO22/NUP35/RAE1/NUP205/RANBP2/NUP160",30
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","25/256","240/18805",0.104166666666667,7.65177408854167,12.1837362349855,2.93484950313713e-15,4.95072425560445e-13,4.41965165307954e-13,"HNRNPA2B1/DHX9/KHSRP/DDX39B/TPR/LRPPRC/YBX1/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/NUP35/RFTN2/RAE1/NUP205/RANBP2/NUP160/TOMM20",25
"GO:0043484","BP","GO:0043484","regulation of RNA splicing","22/256","187/18805",0.117647058823529,8.64200367647059,12.3380460222097,1.14751270860888e-14,1.82184517678551e-12,1.62641274922955e-12,"HNRNPK/HNRNPU/HNRNPH1/NCL/DDX17/DDX5/SF3B3/THRAP3/U2AF2/PUF60/RBM4/RBM39/SRSF10/HNRNPLL/SRSF6/NUP98/POLR2A/RBM10/SON/ZNF326/TRA2A/SF3B5",22
"GO:0006405","BP","GO:0006405","RNA export from nucleus","17/256","96/18805",0.177083333333333,13.0080159505208,13.8569113463553,1.32897679373541e-14,1.99272687016214e-12,1.77896367301774e-12,"HNRNPA2B1/DHX9/DDX39B/TPR/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/NUP133/MAGOHB/NUP88/RAE1/NUP160",17
"GO:0050684","BP","GO:0050684","regulation of mRNA processing","19/256","133/18805",0.142857142857143,10.4938616071429,12.9079760557301,2.16883514364288e-14,3.08088739615376e-12,2.75039537052552e-12,"DHX9/HNRNPK/HNRNPU/NCL/DDX17/DDX5/THRAP3/U2AF2/PUF60/RBM4/RBM39/SRSF10/SRSF6/NUP98/RBM10/SON/MAGOHB/SLTM/TRA2A",19
"GO:0006406","BP","GO:0006406","mRNA export from nucleus","15/256","75/18805",0.2,14.69140625,13.957082747253,7.4651343153821e-14,1.00741987586081e-11,8.99352234100507e-12,"HNRNPA2B1/DDX39B/TPR/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP214/NUP133/MAGOHB/NUP88/RAE1/NUP160",15
"GO:1903311","BP","GO:1903311","regulation of mRNA metabolic process","29/256","404/18805",0.0717821782178218,5.2729057085396,10.1994823889236,2.76738180535562e-13,3.55674452031181e-11,3.17520649246066e-11,"DHX9/KHSRP/HNRNPK/HNRNPU/NCL/DDX17/DDX5/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/EIF4A3/THRAP3/U2AF2/PUF60/HNRNPA0/RBM4/RBM39/CAPRIN1/SRSF10/SRSF6/NUP98/RBM10/SON/MAGOHB/SLTM/TRA2A/CNOT3",29
"GO:0051168","BP","GO:0051168","nuclear export","20/256","174/18805",0.114942528735632,8.44333692528736,11.5880156339096,3.00840700925277e-13,3.69076841726055e-11,3.29485341826774e-11,"HNRNPA2B1/DHX9/HSPA9/DDX39B/TPR/XPO1/EIF4A3/ALYREF/SARNP/NUP93/DDX19B/NUP98/NUP214/RBM10/NUP133/MAGOHB/NUP88/RAE1/RANBP2/NUP160",20
"GO:1903241","BP","GO:1903241","U2-type prespliceosome assembly","10/256","25/18805",0.4,29.3828125,16.6825521788942,5.00998574372844e-13,5.87910935753176e-11,5.24844730773199e-11,"SF3B2/SF3B3/SF3A1/SNRPD3/SNRPA1/SF3A3/SNRPD1/SF3B4/SF3B5/SNRPE",10
"GO:0048024","BP","GO:0048024","regulation of mRNA splicing, via spliceosome","16/256","111/18805",0.144144144144144,10.5884009009009,11.9025881784661,2.2428044641265e-12,2.52222052028226e-10,2.25165763964279e-10,"HNRNPK/HNRNPU/NCL/DDX17/DDX5/THRAP3/U2AF2/PUF60/RBM4/RBM39/SRSF10/SRSF6/NUP98/RBM10/SON/TRA2A",16
"GO:0006417","BP","GO:0006417","regulation of translation","28/256","451/18805",0.0620842572062084,4.56052522172949,8.99128630886635,2.35792954869839e-11,2.54562074077478e-09,2.27254767872447e-09,"PRKDC/DHX9/HNRNPU/NCL/TPR/LRPPRC/SCRIB/SYNCRIP/SHMT2/YBX1/RPS3/ELAVL1/DDX1/EIF4A3/TRAP1/EIF4H/RBM4/CAPRIN1/MTPN/ETF1/SARNP/MSI2/EIF5B/BZW2/EEFSEC/EIF3K/CNOT3/PIWIL4",28
"GO:0140588","BP","GO:0140588","chromatin looping","17/256","168/18805",0.101190476190476,7.43315197172619,9.83955148548288,1.46889896654951e-10,1.52483011950659e-08,1.36125900179427e-08,"DHX9/SNRNP200/DDX17/RUVBL2/DDX39B/DDX5/PCBP2/DHX15/RUVBL1/MCM7/DDX1/EIF4A3/CHD4/MCM2/DDX19B/MCM5/RAD21",17
"GO:0002181","BP","GO:0002181","cytoplasmic translation","17/256","169/18805",0.100591715976331,7.3891688239645,9.80158292530814,1.61353656595821e-10,1.61293895982267e-08,1.43991625710657e-08,"DHX9/HNRNPU/RPSA/SYNCRIP/YBX1/RPS3/EEF1D/RPL12/EIF4H/RBM4/RPS10/ETF1/RPL18/EIF3F/RPL27A/RPL29/EIF3K",17
"GO:1903312","BP","GO:1903312","negative regulation of mRNA metabolic process","13/256","103/18805",0.12621359223301,9.27127578883495,9.88853468163462,1.46739957208442e-09,1.41446837323423e-07,1.26273594755686e-07,"DHX9/HNRNPK/HNRNPU/SYNCRIP/HNRNPC/YBX1/ELAVL1/THRAP3/U2AF2/HNRNPA0/SRSF10/SRSF6/RBM10",13
"GO:0006999","BP","GO:0006999","nuclear pore organization","6/256","15/18805",0.4,29.3828125,12.9188102971073,2.71109408847398e-08,2.52318722234182e-06,2.25252064192993e-06,"TPR/NUP93/NUP98/NUP133/NUP35/NUP205",6
"GO:0000723","BP","GO:0000723","telomere maintenance","14/256","162/18805",0.0864197530864197,6.34813850308642,8.03132326127354,4.84705750079528e-08,4.36073606488216e-06,3.89295249800716e-06,"PRKDC/HNRNPA2B1/HNRNPU/XRCC6/PARP1/RUVBL2/HNRNPC/APEX1/RUVBL1/USP7/YLPM1/FEN1/RPA3/GAR1",14
"GO:0000380","BP","GO:0000380","alternative mRNA splicing, via spliceosome","10/256","76/18805",0.131578947368421,9.66539884868421,8.89248029956279,7.95634547855583e-08,6.92715369245877e-06,6.18406614615087e-06,"DHX9/HNRNPU/DDX17/DDX5/HNRNPUL2/HNRNPUL1/THRAP3/PUF60/RBM4/SRSF6",10
"GO:0032200","BP","GO:0032200","telomere organization","14/256","189/18805",0.0740740740740741,5.44126157407407,7.20906468811953,3.29584163119011e-07,2.77983642580691e-05,2.48163864927439e-05,"PRKDC/HNRNPA2B1/HNRNPU/XRCC6/PARP1/RUVBL2/HNRNPC/APEX1/RUVBL1/USP7/YLPM1/FEN1/RPA3/GAR1",14
"GO:0006310","BP","GO:0006310","DNA recombination","19/256","352/18805",0.0539772727272727,3.96501020951705,6.59703650530633,3.87349967817971e-07,3.1680532216385e-05,2.82821076980969e-05,"PRKDC/XRCC6/PARP1/RUVBL2/HMGB1/APEX1/RUVBL1/MCM7/TP53BP1/CHD4/TFRC/MCM2/TOP2B/FEN1/MCM5/RPA3/PCYT1A/RAD21/HMGB3",19
"GO:0034504","BP","GO:0034504","protein localization to nucleus","18/256","322/18805",0.0559006211180124,4.10629367236025,6.60494292929062,4.75454339934029e-07,3.72952457541925e-05,3.32945213749134e-05,"FLNA/HNRNPU/TRIM28/CTNNA1/PARP1/TPR/ELAVL1/XPO1/IPO7/TFRC/MAVS/NUP93/NUP98/NUP214/NUP133/NUP88/NUP35/RANBP2",18
"GO:0006606","BP","GO:0006606","protein import into nucleus","13/256","167/18805",0.0778443113772455,5.71821201347305,7.19483580492534,4.95412245905399e-07,3.72952457541925e-05,3.32945213749134e-05,"FLNA/TRIM28/TPR/ELAVL1/IPO7/MAVS/NUP93/NUP98/NUP214/NUP133/NUP88/NUP35/RANBP2",13
"GO:0006302","BP","GO:0006302","double-strand break repair","18/256","323/18805",0.0557275541795666,4.09358068885449,6.58829564493058,4.97454185680226e-07,3.72952457541925e-05,3.32945213749134e-05,"PRKDC/XRCC6/PARP1/RUVBL2/HMGB1/RUVBL1/MCM7/DDX1/TP53BP1/CHD4/FH/MCM2/TOP2B/SMARCA4/FEN1/MCM5/RPA3/RAD21",18
"GO:0048255","BP","GO:0048255","mRNA stabilization","9/256","72/18805",0.125,9.18212890625,8.17172517422958,5.62385371387483e-07,4.10237329020221e-05,3.66230473714353e-05,"DHX9/HNRNPU/SYNCRIP/HNRNPC/YBX1/ELAVL1/THRAP3/HNRNPA0/RBM10",9
"GO:1902369","BP","GO:1902369","negative regulation of RNA catabolic process","10/256","94/18805",0.106382978723404,7.81457779255319,7.78106842377541,6.0812758795371e-07,4.31930621022911e-05,3.85596689425496e-05,"DHX9/HNRNPU/LRPPRC/SYNCRIP/HNRNPC/YBX1/ELAVL1/THRAP3/HNRNPA0/RBM10",10
"GO:0051170","BP","GO:0051170","import into nucleus","13/256","172/18805",0.0755813953488372,5.55198492005814,7.04544614327825,6.94356281338831e-07,4.80530154700899e-05,4.28982868551845e-05,"FLNA/TRIM28/TPR/ELAVL1/IPO7/MAVS/NUP93/NUP98/NUP214/NUP133/NUP88/NUP35/RANBP2",13
"GO:0000956","BP","GO:0000956","nuclear-transcribed mRNA catabolic process","11/256","124/18805",0.0887096774193548,6.51634954637097,7.24014748967257,1.04683380908266e-06,7.06351112678522e-05,6.30579628681631e-05,"DHX9/HNRNPU/DDX5/SYNCRIP/YBX1/EIF4A3/THRAP3/CAPRIN1/ETF1/MAGOHB/CNOT3",11
"GO:0033044","BP","GO:0033044","regulation of chromosome organization","15/256","244/18805",0.0614754098360656,4.51580110143443,6.49386684014033,1.35317007776935e-06,8.9078196095109e-05,7.95226266499111e-05,"HNRNPA2B1/NUMA1/HNRNPU/PARP1/RUVBL2/TPR/HNRNPC/RUVBL1/USP7/YLPM1/SMARCA4/FEN1/BUB3/RAD21/ZNF207",15
"GO:1902373","BP","GO:1902373","negative regulation of mRNA catabolic process","9/256","81/18805",0.111111111111111,8.16189236111111,7.58849821066038,1.54968230260842e-06,9.95855365414318e-05,8.89028268338517e-05,"DHX9/HNRNPU/SYNCRIP/HNRNPC/YBX1/ELAVL1/THRAP3/HNRNPA0/RBM10",9
"GO:0043489","BP","GO:0043489","RNA stabilization","9/256","82/18805",0.109756097560976,8.06235708841463,7.52928494913536,1.72027235866785e-06,0.00010797709525685,9.63942087880225e-05,"DHX9/HNRNPU/SYNCRIP/HNRNPC/YBX1/ELAVL1/THRAP3/HNRNPA0/RBM10",9
"GO:0006282","BP","GO:0006282","regulation of DNA repair","14/256","227/18805",0.0616740088105727,4.53038959251101,6.28667394935903,2.94735390780111e-06,0.00018065956058495,0.000161279902567793,"PRKDC/DHX9/TRIM28/PARP1/RUVBL2/HMGB1/RUVBL1/RPS3/TP53BP1/SF3B3/FH/TOP2B/SMARCA4/SF3B5",14
"GO:0045739","BP","GO:0045739","positive regulation of DNA repair","11/256","138/18805",0.0797101449275362,5.85527060688406,6.72512828217925,3.01210827207215e-06,0.00018065956058495,0.000161279902567793,"PRKDC/DHX9/TRIM28/PARP1/RUVBL2/HMGB1/RUVBL1/RPS3/FH/TOP2B/SMARCA4",11
"GO:0141188","BP","GO:0141188","nucleic acid catabolic process","20/256","444/18805",0.045045045045045,3.30887528153153,5.78400483513019,3.1678015650621e-06,0.000185867313567448,0.000165929011039523,"DHX9/KHSRP/HNRNPU/DDX5/LRPPRC/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/EIF4A3/THRAP3/HNRNPA0/CAPRIN1/DFFA/ETF1/FEN1/RBM10/MAGOHB/CNOT3",20
"GO:0033120","BP","GO:0033120","positive regulation of RNA splicing","7/256","48/18805",0.145833333333333,10.7124837239583,7.91505772983565,3.65081093115853e-06,0.000209649759642486,0.000187160273716055,"NCL/THRAP3/U2AF2/HNRNPLL/NUP98/POLR2A/TRA2A",7
"GO:0006376","BP","GO:0006376","mRNA splice site recognition","7/256","49/18805",0.142857142857143,10.4938616071429,7.81728018238926,4.21021154255002e-06,0.000236736686527969,0.000211341539931952,"SF3A1/PUF60/SRSF10/SRSF6/SF3A3/LUC7L3/SRSF5",7
"GO:0006401","BP","GO:0006401","RNA catabolic process","19/256","415/18805",0.0457831325301205,3.36309299698795,5.71872022471088,4.45094101013577e-06,0.000245165097680744,0.000218865821099909,"DHX9/KHSRP/HNRNPU/DDX5/LRPPRC/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/EIF4A3/THRAP3/HNRNPA0/CAPRIN1/ETF1/FEN1/RBM10/MAGOHB/CNOT3",19
"GO:0046822","BP","GO:0046822","regulation of nucleocytoplasmic transport","10/256","119/18805",0.0840336134453782,6.17285976890756,6.65014120621383,5.31492765829901e-06,0.000285186168488534,0.000254593763643554,"FLNA/DHX9/TRIM28/TPR/PPP1CC/XPO1/RBM4/MAVS/NUP214/RBM10",10
"GO:0032386","BP","GO:0032386","regulation of intracellular transport","15/256","273/18805",0.0549450549450549,4.03610061813187,5.93637313870865,5.38884571801231e-06,0.000285186168488534,0.000254593763643554,"FLNA/NUMA1/DHX9/TRIM28/TPR/PPP1CC/XPO1/ARHGAP1/RBM4/USP7/MAVS/SNAPIN/NUP214/RBM10/ARFIP1",15
"GO:0048025","BP","GO:0048025","negative regulation of mRNA splicing, via spliceosome","5/256","21/18805",0.238095238095238,17.4897693452381,8.88208738861809,7.65530330494015e-06,0.000391156640154268,0.000349196602762473,"HNRNPK/U2AF2/SRSF10/SRSF6/RBM10",5
"GO:0006413","BP","GO:0006413","translational initiation","10/256","124/18805",0.0806451612903226,5.92395413306452,6.46263509157484,7.68110482703824e-06,0.000391156640154268,0.000349196602762473,"TPR/SCRIB/RPS3/DDX1/EIF4H/RBM4/EIF3F/EIF5B/BZW2/EIF3K",10
"GO:0006402","BP","GO:0006402","mRNA catabolic process","17/256","357/18805",0.0476190476190476,3.49795386904762,5.59794632729823,8.59634380816181e-06,0.000429657998856088,0.000383567855299852,"DHX9/KHSRP/HNRNPU/DDX5/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/EIF4A3/THRAP3/HNRNPA0/CAPRIN1/ETF1/RBM10/MAGOHB/CNOT3",17
"GO:0050686","BP","GO:0050686","negative regulation of mRNA processing","5/256","22/18805",0.227272727272727,16.6947798295455,8.6530445992211,9.79713775904784e-06,0.000480772269303093,0.000429199011109292,"HNRNPK/U2AF2/SRSF10/SRSF6/RBM10",5
"GO:0070934","BP","GO:0070934","CRD-mediated mRNA stabilization","4/256","11/18805",0.363636363636364,26.7116477272727,10.0207792221496,1.02697508619802e-05,0.000494965313865794,0.000441869543666778,"DHX9/HNRNPU/SYNCRIP/YBX1",4
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","15/256","290/18805",0.0517241379310345,3.79950161637931,5.64420418788002,1.11188490043143e-05,0.000526487253730601,0.000470010071484311,"DHX9/KHSRP/HNRNPU/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/EIF4A3/THRAP3/HNRNPA0/CAPRIN1/RBM10/MAGOHB/CNOT3",15
"GO:0000381","BP","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","7/256","57/18805",0.12280701754386,9.0210389254386,7.12484519505102,1.18118308175981e-05,0.000549657437529265,0.000490694750299131,"HNRNPU/DDX17/DDX5/THRAP3/PUF60/RBM4/SRSF6",7
"GO:0009895","BP","GO:0009895","negative regulation of catabolic process","17/256","368/18805",0.046195652173913,3.39339546535326,5.44725992263541,1.27550435632863e-05,0.00058348919622559,0.000520897318757581,"FLNA/DHX9/HNRNPU/LRPPRC/SYNCRIP/HNRNPC/YBX1/ELAVL1/SF3B3/THRAP3/CCAR2/SEC22B/HNRNPA0/USP7/DFFA/RBM10/GOLGA2",17
"GO:0000725","BP","GO:0000725","recombinational repair","12/256","194/18805",0.0618556701030928,4.54373389175258,5.82856931833598,1.4710543486626e-05,0.000661729281173392,0.000590744456857664,"XRCC6/PARP1/RUVBL2/RUVBL1/MCM7/TP53BP1/CHD4/MCM2/FEN1/MCM5/RPA3/RAD21",12
"GO:1900152","BP","GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/256","12/18805",0.333333333333333,24.4856770833333,9.5604977737021,1.52399201122347e-05,0.000674304006277401,0.00060197026983443,"DHX9/HNRNPU/SYNCRIP/YBX1",4
"GO:0006446","BP","GO:0006446","regulation of translational initiation","8/256","83/18805",0.0963855421686747,7.08019578313253,6.52176796047596,1.72854517087774e-05,0.000743327539809278,0.00066358953164854,"TPR/SCRIB/DDX1/EIF4H/RBM4/EIF5B/BZW2/EIF3K",8
"GO:0051225","BP","GO:0051225","spindle assembly","10/256","136/18805",0.0735294117647059,5.40125229779412,6.05159763457453,1.73507354605352e-05,0.000743327539809278,0.00066358953164854,"FLNA/TUBB/NUMA1/HNRNPU/TPR/DDB1/RPS3/GOLGA2/STAG2/ZNF207",10
"GO:0033119","BP","GO:0033119","negative regulation of RNA splicing","5/256","26/18805",0.192307692307692,14.1263521634615,7.86827169638964,2.34068310152014e-05,0.000987109951719195,0.000881220990029538,"HNRNPK/U2AF2/SRSF10/SRSF6/RBM10",5
"GO:0140694","BP","GO:0140694","membraneless organelle assembly","18/256","427/18805",0.0421545667447307,3.09654932669789,5.14819219653655,2.41974147095034e-05,0.000993808806422236,0.000887201247206762,"FLNA/TUBB/PRKDC/NUMA1/HNRNPU/TPR/RPSA/DDB1/RPS3/RBM14/PSPC1/CAPRIN1/SUGT1/USP10/EIF5B/GOLGA2/STAG2/ZNF207",18
"GO:0042752","BP","GO:0042752","regulation of circadian rhythm","9/256","113/18805",0.079646017699115,5.85056001106195,6.07558457616581,2.43021049365941e-05,0.000993808806422236,0.000887201247206762,"PRKDC/PARP1/DDB1/PPP1CC/THRAP3/CCAR2/RBM4/PSPC1/USP7",9
"GO:0007051","BP","GO:0007051","spindle organization","12/256","206/18805",0.058252427184466,4.27905036407767,5.55932102786312,2.67273157361896e-05,0.00107667201749217,0.000961175580834845,"FLNA/TUBB/NUMA1/HNRNPU/TPR/DDB1/RPS3/SUGT1/GOLGA2/RAE1/STAG2/ZNF207",12
"GO:0007623","BP","GO:0007623","circadian rhythm","12/256","207/18805",0.0579710144927536,4.25837862318841,5.53781511346615,2.8034441107109e-05,0.00111271994923658,0.000993356589693074,"PRKDC/HNRNPU/PARP1/DDB1/PPP1CC/THRAP3/CCAR2/RBM4/PSPC1/GFPT1/TOP1/USP7",12
"GO:0071103","BP","GO:0071103","DNA conformation change","4/256","14/18805",0.285714285714286,20.9877232142857,8.78895521858415,3.01634135360417e-05,0.00117987033527213,0.00105330363972539,"HMGB1/TOP1/TOP2B/HMGB3",4
